policy_training_condition,policy_training_seed,tag,environment_steps,value
robust,7,train/clip_fraction,2621440,0.15514706075191498
robust,7,train/clip_fraction,2629632,0.14190573990345
robust,7,train/clip_fraction,2637824,0.13707385957241058
robust,7,train/clip_fraction,2646016,0.2088468372821808
robust,7,train/clip_fraction,2654208,0.20301011204719543
robust,7,train/clip_fraction,2662400,0.17546695470809937
robust,7,train/clip_fraction,2670592,0.1475694477558136
robust,7,train/clip_fraction,2678784,0.14200367033481598
robust,7,train/clip_fraction,2686976,0.1590711772441864
robust,7,train/clip_fraction,2695168,0.13771186769008636
robust,7,train/clip_fraction,2703360,0.1852678507566452
robust,7,train/clip_fraction,2711552,0.1971261203289032
robust,7,train/clip_fraction,2719744,0.1531723439693451
robust,7,train/clip_fraction,2727936,0.18580426275730133
robust,7,train/clip_fraction,2736128,0.19963592290878296
robust,7,train/clip_fraction,2744320,0.15808823704719543
robust,7,train/clip_fraction,2752512,0.18194901943206787
robust,7,train/clip_fraction,2760704,0.1962616890668869
robust,7,train/clip_fraction,2768896,0.19488324224948883
robust,7,train/clip_fraction,2777088,0.19601212441921234
robust,7,train/clip_fraction,2785280,0.1892755627632141
robust,7,train/clip_fraction,2793472,0.20125000178813934
robust,7,train/clip_fraction,2801664,0.14282570779323578
robust,7,train/clip_fraction,2809856,0.18252840638160706
robust,7,train/clip_fraction,2818048,0.1877170205116272
robust,7,train/clip_fraction,2826240,0.17166940867900848
robust,7,train/clip_fraction,2834432,0.18157894909381866
robust,7,train/clip_fraction,2842624,0.1890505701303482
robust,7,train/clip_fraction,2850816,0.19193892180919647
robust,7,train/clip_fraction,2859008,0.18102678656578064
robust,7,train/clip_fraction,2867200,0.12197580933570862
robust,7,train/clip_fraction,2875392,0.15076012909412384
robust,7,train/clip_fraction,2883584,0.15018656849861145
robust,7,train/clip_fraction,2891776,0.15625
robust,7,train/clip_fraction,2899968,0.15783005952835083
robust,7,train/clip_fraction,2908160,0.1699892282485962
robust,7,train/clip_fraction,2916352,0.17791862785816193
robust,7,train/clip_fraction,2924544,0.15565665066242218
robust,7,train/clip_fraction,2932736,0.17082332074642181
robust,7,train/clip_fraction,2940928,0.13558468222618103
robust,7,train/clip_fraction,2949120,0.1681673675775528
robust,7,train/clip_fraction,2957312,0.1953730583190918
robust,7,train/clip_fraction,2965504,0.1971064805984497
robust,7,train/clip_fraction,2973696,0.0983072891831398
robust,7,train/clip_fraction,2981888,0.14559659361839294
robust,7,train/clip_fraction,2990080,0.08552631735801697
robust,7,train/clip_fraction,2998272,0.20667614042758942
robust,7,train/clip_fraction,3006464,0.17374320328235626
robust,7,train/clip_fraction,3014656,0.171875
robust,7,train/clip_fraction,3022848,0.20558449625968933
robust,7,train/clip_fraction,3031040,0.203125
robust,7,train/clip_fraction,3039232,0.13678278028964996
robust,7,train/clip_fraction,3047424,0.19537927210330963
robust,7,train/clip_fraction,3055616,0.1432783007621765
robust,7,train/clip_fraction,3063808,0.16208332777023315
robust,7,train/clip_fraction,3072000,0.19745370745658875
robust,7,train/clip_fraction,3080192,0.19251543283462524
robust,7,train/clip_fraction,3088384,0.1830357164144516
robust,7,train/clip_fraction,3096576,0.1642485111951828
robust,7,train/clip_fraction,3104768,0.15076754987239838
robust,7,train/clip_fraction,3112960,0.19651442766189575
robust,7,train/clip_fraction,3121152,0.15510110557079315
robust,7,train/clip_fraction,3129344,0.16718749701976776
robust,7,train/clip_fraction,3137536,0.1454814225435257
robust,7,train/clip_fraction,3145728,0.18281249701976776
robust,7,train/clip_fraction,3153920,0.20958533883094788
robust,7,train/clip_fraction,3162112,0.1808035671710968
robust,7,train/clip_fraction,3170304,0.1916399598121643
robust,7,train/clip_fraction,3178496,0.1622869372367859
robust,7,train/clip_fraction,3186688,0.19555412232875824
robust,7,train/clip_fraction,3194880,0.10995370149612427
robust,7,train/clip_fraction,3203072,0.1352459043264389
robust,7,train/clip_fraction,3211264,0.1274038404226303
robust,7,train/clip_fraction,3219456,0.17696629464626312
robust,7,train/clip_fraction,3227648,0.2167338728904724
robust,7,train/clip_fraction,3235840,0.2032596915960312
robust,7,train/clip_fraction,3244032,0.13136574625968933
robust,7,train/clip_fraction,3252224,0.11268028616905212
robust,7,train/clip_fraction,3260416,0.12095905095338821
robust,7,train/clip_fraction,3268608,0.20438218116760254
robust,7,train/clip_fraction,3276800,0.1618175357580185
robust,7,train/clip_fraction,3284992,0.17627426981925964
robust,7,train/clip_fraction,3293184,0.1904481202363968
robust,7,train/clip_fraction,3301376,0.17499999701976776
robust,7,train/clip_fraction,3309568,0.16153846681118011
robust,7,train/clip_fraction,3317760,0.1276041716337204
robust,7,train/clip_fraction,3325952,0.1896008402109146
robust,7,train/clip_fraction,3334144,0.1782340109348297
robust,7,train/clip_fraction,3342336,0.1796875
robust,7,train/clip_fraction,3350528,0.1824951171875
robust,7,train/clip_fraction,3358720,0.1982421875
robust,7,train/clip_fraction,3366912,0.1521226465702057
robust,7,train/clip_fraction,3375104,0.19181033968925476
robust,7,train/clip_fraction,3383296,0.16202910244464874
robust,7,train/clip_fraction,3391488,0.17296510934829712
robust,7,train/clip_fraction,3399680,0.2032812535762787
robust,7,train/clip_fraction,3407872,0.20632684230804443
robust,7,train/clip_fraction,3416064,0.1814630627632141
robust,7,train/clip_fraction,3424256,0.1711566150188446
robust,7,train/clip_fraction,3432448,0.1819196492433548
robust,7,train/clip_fraction,3440640,0.1764322966337204
robust,7,train/clip_fraction,3448832,0.19299767911434174
robust,7,train/clip_fraction,3457024,0.1594122052192688
robust,7,train/clip_fraction,3465216,0.140869140625
robust,7,train/clip_fraction,3473408,0.16431452333927155
robust,7,train/clip_fraction,3481600,0.1638454794883728
robust,7,train/clip_fraction,3489792,0.206389918923378
robust,7,train/clip_fraction,3497984,0.18955592811107635
robust,7,train/clip_fraction,3506176,0.197265625
robust,7,train/clip_fraction,3514368,0.19871795177459717
robust,7,train/clip_fraction,3522560,0.1625434011220932
robust,7,train/clip_fraction,3530752,0.1796269416809082
robust,7,train/clip_fraction,3538944,0.16415441036224365
robust,7,train/clip_fraction,3547136,0.17015796899795532
robust,7,train/clip_fraction,3555328,0.13978040218353271
robust,7,train/clip_fraction,3563520,0.135986328125
robust,7,train/clip_fraction,3571712,0.159514918923378
robust,7,train/clip_fraction,3579904,0.20756880939006805
robust,7,train/clip_fraction,3588096,0.17234374582767487
robust,7,train/clip_fraction,3596288,0.1661626398563385
robust,7,train/clip_fraction,3604480,0.18658088147640228
robust,7,train/clip_fraction,3612672,0.20350150763988495
robust,7,train/clip_fraction,3620864,0.20565257966518402
robust,7,train/clip_fraction,3629056,0.19427083432674408
robust,7,train/clip_fraction,3637248,0.1840277761220932
robust,7,train/clip_fraction,3645440,0.1842447966337204
robust,7,train/clip_fraction,3653632,0.18071338534355164
robust,7,train/clip_fraction,3661824,0.0724085345864296
robust,7,train/clip_fraction,3670016,0.20130814611911774
robust,7,train/clip_fraction,3678208,0.18143203854560852
robust,7,train/clip_fraction,3686400,0.16593070328235626
robust,7,train/clip_fraction,3694592,0.1759440153837204
robust,7,train/clip_fraction,3702784,0.1349206417798996
robust,7,train/clip_fraction,3710976,0.16769622266292572
robust,7,train/clip_fraction,3719168,0.0807291641831398
robust,7,train/clip_fraction,3727360,0.19846269488334656
robust,7,train/clip_fraction,3735552,0.17593148350715637
robust,7,train/clip_fraction,3743744,0.17976804077625275
robust,7,train/clip_fraction,3751936,0.15888798236846924
robust,7,train/clip_fraction,3760128,0.1970720738172531
robust,7,train/clip_fraction,3768320,0.16304348409175873
robust,7,train/clip_fraction,3776512,0.21574917435646057
robust,7,train/clip_fraction,3784704,0.20920906960964203
robust,7,train/clip_fraction,3792896,0.21465517580509186
robust,7,train/clip_fraction,3801088,0.1633702516555786
robust,7,train/clip_fraction,3809280,0.19738051295280457
robust,7,train/clip_fraction,3817472,0.16788902878761292
robust,7,train/clip_fraction,3825664,0.19140625
robust,7,train/clip_fraction,3833856,0.12443181872367859
robust,7,train/clip_fraction,3842048,0.21238839626312256
robust,7,train/clip_fraction,3850240,0.2113911360502243
robust,7,train/clip_fraction,3858432,0.15707236528396606
robust,7,train/clip_fraction,3866624,0.12926135957241058
robust,7,train/clip_fraction,3874816,0.1801263988018036
robust,7,train/clip_fraction,3883008,0.19537602365016937
robust,7,train/clip_fraction,3891200,0.19859914481639862
robust,7,train/clip_fraction,3899392,0.21026082336902618
robust,7,train/clip_fraction,3907584,0.11610577255487442
robust,7,train/clip_fraction,3915776,0.13981680572032928
robust,7,train/clip_fraction,3923968,0.15893816947937012
robust,7,train/clip_fraction,3932160,0.1822429895401001
robust,7,train/clip_fraction,3940352,0.16648706793785095
robust,7,train/clip_fraction,3948544,0.19337406754493713
robust,7,train/clip_fraction,3956736,0.0846354141831398
robust,7,train/clip_fraction,3964928,0.19692270457744598
robust,7,train/clip_fraction,3973120,0.2200520783662796
robust,7,train/clip_fraction,3981312,0.13794642686843872
robust,7,train/clip_fraction,3989504,0.1481408178806305
robust,7,train/clip_fraction,3997696,0.14232337474822998
robust,7,train/clip_fraction,4005888,0.2098880559206009
robust,7,train/clip_fraction,4014080,0.190673828125
robust,7,train/clip_fraction,4022272,0.21609213948249817
robust,7,train/clip_fraction,4030464,0.14928464591503143
robust,7,train/clip_fraction,4038656,0.19062499701976776
robust,7,train/clip_fraction,4046848,0.19012317061424255
robust,7,train/clip_fraction,4055040,0.1975235790014267
robust,7,train/clip_fraction,4063232,0.14877717196941376
robust,7,train/clip_fraction,4071424,0.16849662363529205
robust,7,train/clip_fraction,4079616,0.17223010957241058
robust,7,train/clip_fraction,4087808,0.1618303507566452
robust,7,train/clip_fraction,4096000,0.18106617033481598
robust,7,train/clip_fraction,4104192,0.14208984375
robust,7,train/clip_fraction,4112384,0.18382969498634338
robust,7,train/clip_fraction,4120576,0.1494728922843933
robust,7,train/clip_fraction,4128768,0.16842296719551086
robust,7,train/clip_fraction,4136960,0.19231592118740082
robust,7,train/clip_fraction,4145152,0.18997396528720856
robust,7,train/clip_fraction,4153344,0.16843463480472565
robust,7,train/clip_fraction,4161536,0.19230769574642181
robust,7,train/clip_fraction,4169728,0.20957031846046448
robust,7,train/clip_fraction,4177920,0.21010638773441315
robust,7,train/clip_fraction,4186112,0.14483173191547394
robust,7,train/clip_fraction,4194304,0.19824911653995514
robust,7,train/clip_fraction,4202496,0.19148707389831543
robust,7,train/clip_fraction,4210688,0.1512419879436493
robust,7,train/clip_fraction,4218880,0.14139661192893982
robust,7,train/clip_fraction,4227072,0.14311593770980835
robust,7,train/clip_fraction,4235264,0.16796875
robust,7,train/clip_fraction,4243456,0.17331932485103607
robust,7,train/clip_fraction,4251648,0.1494140625
robust,7,train/clip_fraction,4259840,0.16903409361839294
robust,7,train/clip_fraction,4268032,0.15919117629528046
robust,7,train/clip_fraction,4276224,0.17403016984462738
robust,7,train/clip_fraction,4284416,0.18043477833271027
robust,7,train/clip_fraction,4292608,0.19784173369407654
robust,7,train/clip_fraction,4300800,0.16472738981246948
robust,7,train/clip_fraction,4308992,0.19713345170021057
robust,7,train/clip_fraction,4317184,0.1732073575258255
robust,7,train/clip_fraction,4325376,0.19981971383094788
robust,7,train/clip_fraction,4333568,0.130615234375
robust,7,train/clip_fraction,4341760,0.1646769642829895
robust,7,train/clip_fraction,4349952,0.18145161867141724
robust,7,train/clip_fraction,4358144,0.1665509194135666
robust,7,train/clip_fraction,4366336,0.1605263203382492
robust,7,train/clip_fraction,4374528,0.18593749403953552
robust,7,train/clip_fraction,4382720,0.15737499296665192
robust,7,train/clip_fraction,4390912,0.16335226595401764
robust,7,train/clip_fraction,4399104,0.10037878900766373
robust,7,train/clip_fraction,4407296,0.20406626164913177
robust,7,train/clip_fraction,4415488,0.19152462482452393
robust,7,train/clip_fraction,4423680,0.19954268634319305
robust,7,train/clip_fraction,4431872,0.1573183834552765
robust,7,train/clip_fraction,4440064,0.1846417635679245
robust,7,train/clip_fraction,4448256,0.16605839133262634
robust,7,train/clip_fraction,4456448,0.1563846915960312
robust,7,train/clip_fraction,4464640,0.20168821513652802
robust,7,train/clip_fraction,4472832,0.16818182170391083
robust,7,train/clip_fraction,4481024,0.19314971566200256
robust,7,train/clip_fraction,4489216,0.15625
robust,7,train/clip_fraction,4497408,0.16913555562496185
robust,7,train/clip_fraction,4505600,0.20192964375019073
robust,7,train/clip_fraction,4513792,0.18997302651405334
robust,7,train/clip_fraction,4521984,0.1945772022008896
robust,7,train/clip_fraction,4530176,0.20896990597248077
robust,7,train/clip_fraction,4538368,0.19367897510528564
robust,7,train/clip_fraction,4546560,0.18363864719867706
robust,7,train/clip_fraction,4554752,0.2192864865064621
robust,7,train/clip_fraction,4562944,0.18618881702423096
robust,7,train/clip_fraction,4571136,0.20139724016189575
robust,7,train/clip_fraction,4579328,0.17779356241226196
robust,7,train/clip_fraction,4587520,0.1645541936159134
robust,7,train/clip_fraction,4595712,0.1996527761220932
robust,7,train/clip_fraction,4603904,0.17406542599201202
robust,7,train/clip_fraction,4612096,0.21687500178813934
robust,7,train/clip_fraction,4620288,0.1779141128063202
robust,7,train/clip_fraction,4628480,0.16161736845970154
robust,7,train/clip_fraction,4636672,0.13770604133605957
robust,7,train/clip_fraction,4644864,0.17508278787136078
robust,7,train/clip_fraction,4653056,0.12457770109176636
robust,7,train/clip_fraction,4661248,0.17663493752479553
robust,7,train/clip_fraction,4669440,0.16670413315296173
robust,7,train/clip_fraction,4677632,0.24286511540412903
robust,7,train/clip_fraction,4685824,0.20590642094612122
robust,7,train/clip_fraction,4694016,0.16877298057079315
robust,7,train/clip_fraction,4702208,0.16789010167121887
robust,7,train/clip_fraction,4710400,0.1970905214548111
robust,7,train/clip_fraction,4718592,0.17648236453533173
robust,7,train/clip_fraction,4726784,0.182412788271904
robust,7,train/clip_fraction,4734976,0.20992647111415863
robust,7,train/clip_fraction,4743168,0.15929383039474487
robust,7,train/clip_fraction,4751360,0.1771213561296463
robust,7,train/clip_fraction,4759552,0.2018720507621765
robust,7,train/clip_fraction,4767744,0.1625744104385376
robust,7,train/clip_fraction,4775936,0.16505281627178192
robust,7,train/clip_fraction,4784128,0.18090061843395233
robust,7,train/clip_fraction,4792320,0.19631634652614594
robust,7,train/clip_fraction,4800512,0.16180555522441864
robust,7,train/clip_fraction,4808704,0.1789351850748062
robust,7,train/clip_fraction,4816896,0.19547413289546967
robust,7,train/clip_fraction,4825088,0.1784939169883728
robust,7,train/clip_fraction,4833280,0.17732802033424377
robust,7,train/clip_fraction,4841472,0.2005208283662796
robust,7,train/clip_fraction,4849664,0.24312807619571686
robust,7,train/clip_fraction,4857856,0.1658564805984497
robust,7,train/clip_fraction,4866048,0.21597632765769958
robust,7,train/clip_fraction,4874240,0.21738354861736298
robust,7,train/clip_fraction,4882432,0.120163694024086
robust,7,train/clip_fraction,4890624,0.19394618272781372
robust,7,train/clip_fraction,4898816,0.21313776075839996
robust,7,train/clip_fraction,4907008,0.19153225421905518
robust,7,train/clip_fraction,4915200,0.22019141912460327
